Date,Confirmed,,,,,,,,,,,,,,,,,,2/15/2020,2/16/2020,2/17/2020
3/13/2021,274273,,,,,,,,,,,,,,,,,,,,
3/13/2021,59527,,,,,,,,,,,,,,,,,,,,
3/13/2021,127436,,,,,,,,,,,,,,,,,,,,
3/13/2021,120524,,,,,,,,,,,,,,,,,,,,
3/13/2021,958417,,,,,,,,,,,,,,,,,,,,
3/13/2021,1087443,,,,,,,,,,,,,,,,,,,,
3/13/2021,587,,,,,,,,,,,,,,,,,,,,
3/13/2021,9846,,,,,,,,,,,,,,,,,,,,
3/13/2021,267176,,,,,,,,,,,,,,,,,,,,
3/13/2021,2282191,,,,,,,,,,,,,,,,,,,,
3/13/2021,29310,,,,,,,,,,,,,,,,,,,,
3/13/2021,13986,,,,,,,,,,,,,,,,,,,,
3/13/2021,4435,,,,,,,,,,,,,,,,,,,,
3/13/2021,12221,,,,,,,,,,,,,,,,,,,,
3/13/2021,338056,,,,,,,,,,,,,,,,,,,,
3/13/2021,39984,,,,,,,,,,,,,,,,,,,,
3/13/2021,194753,,,,,,,,,,,,,,,,,,,,
3/13/2021,322518,,,,,,,,,,,,,,,,,,,,
3/13/2021,6183,,,,,,,,,,,,,,,,,,,,
3/13/2021,858272,,,,,,,,,,,,,,,,,,,,
3/13/2021,300933,,,,,,,,,,,,,,,,,,,,
3/13/2021,33427,,,,,,,,,,,,,,,,,,,,
3/13/2021,97700,,,,,,,,,,,,,,,,,,,,
3/13/2021,604958,,,,,,,,,,,,,,,,,,,,
3/13/2021,577788,,,,,,,,,,,,,,,,,,,,
3/14/2021,891563,,,,,,,,,,,,,,,,,,,,
3/14/2021,5030,,,,,,,,,,,,,,,,,,,,
3/14/2021,16840,,,,,,,,,,,,,,,,,,,,
3/14/2021,217780,,,,,,,,,,,,,,,,,,,,
3/14/2021,262974,,,,,,,,,,,,,,,,,,,,
3/14/2021,22976,,,,,,,,,,,,,,,,,,,,
3/14/2021,316854,,,,,,,,,,,,,,,,,,,,
3/14/2021,3435,,,,,,,,,,,,,,,,,,,,
3/14/2021,643289,,,,,,,,,,,,,,,,,,,,
3/14/2021,55851,,,,,,,,,,,,,,,,,,,,
3/14/2021,277397,,,,,,,,,,,,,,,,,,,,
3/14/2021,274697,,,,,,,,,,,,,,,,,,,,
3/14/2021,59597,,,,,,,,,,,,,,,,,,,,
3/14/2021,127535,,,,,,,,,,,,,,,,,,,,
3/14/2021,120567,,,,,,,,,,,,,,,,,,,,
3/14/2021,959338,,,,,,,,,,,,,,,,,,,,
3/14/2021,1089478,,,,,,,,,,,,,,,,,,,,
3/14/2021,603,,,,,,,,,,,,,,,,,,,,
3/14/2021,9847,,,,,,,,,,,,,,,,,,,,
3/14/2021,267851,,,,,,,,,,,,,,,,,,,,
3/14/2021,2297793,,,,,,,,,,,,,,,,,,,,
3/14/2021,29311,,,,,,,,,,,,,,,,,,,,
3/14/2021,13992,,,,,,,,,,,,,,,,,,,,
3/14/2021,4436,,,,,,,,,,,,,,,,,,,,
3/14/2021,12225,,,,,,,,,,,,,,,,,,,,
3/14/2021,338121,,,,,,,,,,,,,,,,,,,,
3/14/2021,40015,,,,,,,,,,,,,,,,,,,,
3/14/2021,196263,,,,,,,,,,,,,,,,,,,,
3/14/2021,322719,,,,,,,,,,,,,,,,,,,,
3/14/2021,6184,,,,,,,,,,,,,,,,,,,,
3/14/2021,858967,,,,,,,,,,,,,,,,,,,,
3/14/2021,301161,,,,,,,,,,,,,,,,,,,,
3/14/2021,33429,,,,,,,,,,,,,,,,,,,,
3/14/2021,97754,,,,,,,,,,,,,,,,,,,,
3/14/2021,605112,,,,,,,,,,,,,,,,,,,,
3/14/2021,578064,,,,,,,,,,,,,,,,,,,,
3/15/2021,891861,,,,,,,,,,,,,,,,,,,,
3/15/2021,5031,,,,,,,,,,,,,,,,,,,,
3/15/2021,16840,,,,,,,,,,,,,,,,,,,,
3/15/2021,217797,,,,,,,,,,,,,,,,,,,,
3/15/2021,263025,,,,,,,,,,,,,,,,,,,,
3/15/2021,23096,,,,,,,,,,,,,,,,,,,,
3/15/2021,317329,,,,,,,,,,,,,,,,,,,,
3/15/2021,3438,,,,,,,,,,,,,,,,,,,,
3/15/2021,643696,,,,,,,,,,,,,,,,,,,,
3/15/2021,55917,,,,,,,,,,,,,,,,,,,,
3/15/2021,278207,,,,,,,,,,,,,,,,,,,,
3/15/2021,275137,,,,,,,,,,,,,,,,,,,,
3/15/2021,59675,,,,,,,,,,,,,,,,,,,,
3/15/2021,127640,,,,,,,,,,,,,,,,,,,,
3/15/2021,120628,,,,,,,,,,,,,,,,,,,,
3/15/2021,960272,,,,,,,,,,,,,,,,,,,,
3/15/2021,1091270,,,,,,,,,,,,,,,,,,,,
3/15/2021,604,,,,,,,,,,,,,,,,,,,,
3/15/2021,9847,,,,,,,,,,,,,,,,,,,,
3/15/2021,268594,,,,,,,,,,,,,,,,,,,,
3/15/2021,2314413,,,,,,,,,,,,,,,,,,,,
3/15/2021,29313,,,,,,,,,,,,,,,,,,,,
3/15/2021,13997,,,,,,,,,,,,,,,,,,,,
3/15/2021,4437,,,,,,,,,,,,,,,,,,,,
3/15/2021,12225,,,,,,,,,,,,,,,,,,,,
3/15/2021,338192,,,,,,,,,,,,,,,,,,,,
3/15/2021,40030,,,,,,,,,,,,,,,,,,,,
3/15/2021,197755,,,,,,,,,,,,,,,,,,,,
3/15/2021,322969,,,,,,,,,,,,,,,,,,,,
3/15/2021,6184,,,,,,,,,,,,,,,,,,,,
3/15/2021,859726,,,,,,,,,,,,,,,,,,,,
3/15/2021,301318,,,,,,,,,,,,,,,,,,,,
3/15/2021,33433,,,,,,,,,,,,,,,,,,,,
3/15/2021,97806,,,,,,,,,,,,,,,,,,,,
3/15/2021,605290,,,,,,,,,,,,,,,,,,,,
3/15/2021,578347,,,,,,,,,,,,,,,,,,,,
3/16/2021,892008,,,,,,,,,,,,,,,,,,,,
3/16/2021,5031,,,,,,,,,,,,,,,,,,,,
3/16/2021,16840,,,,,,,,,,,,,,,,,,,,
3/16/2021,217817,,,,,,,,,,,,,,,,,,,,
3/16/2021,263051,,,,,,,,,,,,,,,,,,,,
3/16/2021,23244,,,,,,,,,,,,,,,,,,,,
3/16/2021,317974,,,,,,,,,,,,,,,,,,,,
3/16/2021,3440,,,,,,,,,,,,,,,,,,,,
3/16/2021,644064,,,,,,,,,,,,,,,,,,,,
3/16/2021,56006,,,,,,,,,,,,,,,,,,,,
3/16/2021,279097,,,,,,,,,,,,,,,,,,,,
3/16/2021,275557,,,,,,,,,,,,,,,,,,,,
3/16/2021,59750,,,,,,,,,,,,,,,,,,,,
3/16/2021,127734,,,,,,,,,,,,,,,,,,,,
3/16/2021,120695,,,,,,,,,,,,,,,,,,,,
3/16/2021,961204,,,,,,,,,,,,,,,,,,,,
3/16/2021,1092324,,,,,,,,,,,,,,,,,,,,
3/16/2021,606,,,,,,,,,,,,,,,,,,,,
3/16/2021,9852,,,,,,,,,,,,,,,,,,,,
3/16/2021,269391,,,,,,,,,,,,,,,,,,,,
3/16/2021,2329464,,,,,,,,,,,,,,,,,,,,
3/16/2021,29313,,,,,,,,,,,,,,,,,,,,
3/16/2021,13997,,,,,,,,,,,,,,,,,,,,
3/16/2021,4439,,,,,,,,,,,,,,,,,,,,
3/16/2021,12225,,,,,,,,,,,,,,,,,,,,
3/16/2021,338258,,,,,,,,,,,,,,,,,,,,
3/16/2021,40044,,,,,,,,,,,,,,,,,,,,
3/16/2021,199573,,,,,,,,,,,,,,,,,,,,
3/16/2021,323220,,,,,,,,,,,,,,,,,,,,
3/16/2021,6184,,,,,,,,,,,,,,,,,,,,
3/16/2021,860562,,,,,,,,,,,,,,,,,,,,
3/16/2021,301522,,,,,,,,,,,,,,,,,,,,
3/16/2021,33440,,,,,,,,,,,,,,,,,,,,
3/16/2021,97866,,,,,,,,,,,,,,,,,,,,
3/16/2021,605441,,,,,,,,,,,,,,,,,,,,
3/16/2021,578598,,,,,,,,,,,,,,,,,,,,
3/17/2021,892269,,,,,,,,,,,,,,,,,,,,
3/17/2021,5032,,,,,,,,,,,,,,,,,,,,
3/17/2021,16841,,,,,,,,,,,,,,,,,,,,
3/17/2021,217839,,,,,,,,,,,,,,,,,,,,
3/17/2021,263100,,,,,,,,,,,,,,,,,,,,
3/17/2021,23391,,,,,,,,,,,,,,,,,,,,
3/17/2021,318830,,,,,,,,,,,,,,,,,,,,
3/17/2021,3445,,,,,,,,,,,,,,,,,,,,
3/17/2021,644489,,,,,,,,,,,,,,,,,,,,
3/17/2021,56100,,,,,,,,,,,,,,,,,,,,
3/17/2021,280051,,,,,,,,,,,,,,,,,,,,
3/17/2021,276080,,,,,,,,,,,,,,,,,,,,
3/17/2021,59869,,,,,,,,,,,,,,,,,,,,
3/17/2021,127831,,,,,,,,,,,,,,,,,,,,
3/17/2021,120771,,,,,,,,,,,,,,,,,,,,
3/17/2021,962339,,,,,,,,,,,,,,,,,,,,
3/17/2021,1094294,,,,,,,,,,,,,,,,,,,,
3/17/2021,625,,,,,,,,,,,,,,,,,,,,
3/17/2021,9863,,,,,,,,,,,,,,,,,,,,
3/17/2021,270208,,,,,,,,,,,,,,,,,,,,
3/17/2021,2347328,,,,,,,,,,,,,,,,,,,,
3/17/2021,29315,,,,,,,,,,,,,,,,,,,,
3/17/2021,14000,,,,,,,,,,,,,,,,,,,,
3/17/2021,4442,,,,,,,,,,,,,,,,,,,,
3/17/2021,12225,,,,,,,,,,,,,,,,,,,,
3/17/2021,338323,,,,,,,,,,,,,,,,,,,,
3/17/2021,40068,,,,,,,,,,,,,,,,,,,,
3/17/2021,201036,,,,,,,,,,,,,,,,,,,,
3/17/2021,323461,,,,,,,,,,,,,,,,,,,,
3/17/2021,6191,,,,,,,,,,,,,,,,,,,,
3/17/2021,861429,,,,,,,,,,,,,,,,,,,,
3/17/2021,301769,,,,,,,,,,,,,,,,,,,,
3/17/2021,33441,,,,,,,,,,,,,,,,,,,,
3/17/2021,97931,,,,,,,,,,,,,,,,,,,,
3/17/2021,605655,,,,,,,,,,,,,,,,,,,,
3/17/2021,578853,,,,,,,,,,,,,,,,,,,,
3/18/2021,892522,,,,,,,,,,,,,,,,,,,,
3/18/2021,5035,,,,,,,,,,,,,,,,,,,,
3/18/2021,16841,,,,,,,,,,,,,,,,,,,,
3/18/2021,217872,,,,,,,,,,,,,,,,,,,,
3/18/2021,263158,,,,,,,,,,,,,,,,,,,,
3/18/2021,23592,,,,,,,,,,,,,,,,,,,,
3/18/2021,319717,,,,,,,,,,,,,,,,,,,,
3/18/2021,3445,,,,,,,,,,,,,,,,,,,,
3/18/2021,645025,,,,,,,,,,,,,,,,,,,,
3/18/2021,56173,,,,,,,,,,,,,,,,,,,,
3/18/2021,281173,,,,,,,,,,,,,,,,,,,,
3/18/2021,276635,,,,,,,,,,,,,,,,,,,,
3/18/2021,60036,,,,,,,,,,,,,,,,,,,,
3/18/2021,127957,,,,,,,,,,,,,,,,,,,,
3/18/2021,120853,,,,,,,,,,,,,,,,,,,,
3/18/2021,963614,,,,,,,,,,,,,,,,,,,,
3/18/2021,1096392,,,,,,,,,,,,,,,,,,,,
3/18/2021,639,,,,,,,,,,,,,,,,,,,,
3/18/2021,9865,,,,,,,,,,,,,,,,,,,,
3/18/2021,271040,,,,,,,,,,,,,,,,,,,,
3/18/2021,2370507,,,,,,,,,,,,,,,,,,,,
3/18/2021,29323,,,,,,,,,,,,,,,,,,,,
3/18/2021,14002,,,,,,,,,,,,,,,,,,,,
3/18/2021,4445,,,,,,,,,,,,,,,,,,,,
3/18/2021,12225,,,,,,,,,,,,,,,,,,,,
3/18/2021,338405,,,,,,,,,,,,,,,,,,,,
3/18/2021,40120,,,,,,,,,,,,,,,,,,,,
3/18/2021,203049,,,,,,,,,,,,,,,,,,,,
3/18/2021,323774,,,,,,,,,,,,,,,,,,,,
3/18/2021,6194,,,,,,,,,,,,,,,,,,,,
3/18/2021,862374,,,,,,,,,,,,,,,,,,,,
3/18/2021,302047,,,,,,,,,,,,,,,,,,,,
3/18/2021,33444,,,,,,,,,,,,,,,,,,,,
3/18/2021,98041,,,,,,,,,,,,,,,,,,,,
3/18/2021,605915,,,,,,,,,,,,,,,,,,,,
3/18/2021,579156,,,,,,,,,,,,,,,,,,,,
3/19/2021,892740,,,,,,,,,,,,,,,,,,,,
3/19/2021,5036,,,,,,,,,,,,,,,,,,,,
3/19/2021,16842,,,,,,,,,,,,,,,,,,,,
3/19/2021,217905,,,,,,,,,,,,,,,,,,,,
3/19/2021,263265,,,,,,,,,,,,,,,,,,,,
3/19/2021,23803,,,,,,,,,,,,,,,,,,,,
3/19/2021,320783,,,,,,,,,,,,,,,,,,,,
3/19/2021,3454,,,,,,,,,,,,,,,,,,,,
3/19/2021,645632,,,,,,,,,,,,,,,,,,,,
3/19/2021,56271,,,,,,,,,,,,,,,,,,,,
3/19/2021,282449,,,,,,,,,,,,,,,,,,,,
3/19/2021,277268,,,,,,,,,,,,,,,,,,,,
3/19/2021,60207,,,,,,,,,,,,,,,,,,,,
3/19/2021,128097,,,,,,,,,,,,,,,,,,,,
3/19/2021,120950,,,,,,,,,,,,,,,,,,,,
3/19/2021,965102,,,,,,,,,,,,,,,,,,,,
3/19/2021,1098291,,,,,,,,,,,,,,,,,,,,
3/19/2021,644,,,,,,,,,,,,,,,,,,,,
3/19/2021,9876,,,,,,,,,,,,,,,,,,,,
3/19/2021,271957,,,,,,,,,,,,,,,,,,,,
3/19/2021,2396340,,,,,,,,,,,,,,,,,,,,
3/19/2021,29325,,,,,,,,,,,,,,,,,,,,
3/19/2021,14005,,,,,,,,,,,,,,,,,,,,
3/19/2021,4445,,,,,,,,,,,,,,,,,,,,
3/19/2021,12225,,,,,,,,,,,,,,,,,,,,
3/19/2021,338489,,,,,,,,,,,,,,,,,,,,
3/19/2021,40201,,,,,,,,,,,,,,,,,,,,
3/19/2021,205418,,,,,,,,,,,,,,,,,,,,
3/19/2021,324101,,,,,,,,,,,,,,,,,,,,
3/19/2021,6196,,,,,,,,,,,,,,,,,,,,
3/19/2021,863363,,,,,,,,,,,,,,,,,,,,
3/19/2021,302360,,,,,,,,,,,,,,,,,,,,
3/19/2021,33454,,,,,,,,,,,,,,,,,,,,
3/19/2021,98129,,,,,,,,,,,,,,,,,,,,
3/19/2021,606229,,,,,,,,,,,,,,,,,,,,
3/19/2021,579479,,,,,,,,,,,,,,,,,,,,
3/20/2021,892986,,,,,,,,,,,,,,,,,,,,
3/20/2021,5038,,,,,,,,,,,,,,,,,,,,
3/20/2021,16842,,,,,,,,,,,,,,,,,,,,
3/20/2021,217924,,,,,,,,,,,,,,,,,,,,
3/20/2021,263355,,,,,,,,,,,,,,,,,,,,
3/20/2021,24017,,,,,,,,,,,,,,,,,,,,
3/20/2021,321880,,,,,,,,,,,,,,,,,,,,
3/20/2021,3464,,,,,,,,,,,,,,,,,,,,
3/20/2021,646348,,,,,,,,,,,,,,,,,,,,
3/20/2021,56371,,,,,,,,,,,,,,,,,,,,
3/20/2021,283864,,,,,,,,,,,,,,,,,,,,
3/20/2021,278140,,,,,,,,,,,,,,,,,,,,
3/20/2021,60389,,,,,,,,,,,,,,,,,,,,
3/20/2021,128249,,,,,,,,,,,,,,,,,,,,
3/20/2021,121055,,,,,,,,,,,,,,,,,,,,
3/20/2021,966689,,,,,,,,,,,,,,,,,,,,
3/20/2021,1100275,,,,,,,,,,,,,,,,,,,,
3/20/2021,647,,,,,,,,,,,,,,,,,,,,
3/20/2021,9881,,,,,,,,,,,,,,,,,,,,
3/20/2021,273097,,,,,,,,,,,,,,,,,,,,
3/20/2021,2422021,,,,,,,,,,,,,,,,,,,,
3/20/2021,29326,,,,,,,,,,,,,,,,,,,,
3/20/2021,14008,,,,,,,,,,,,,,,,,,,,
3/20/2021,4446,,,,,,,,,,,,,,,,,,,,
3/20/2021,12225,,,,,,,,,,,,,,,,,,,,
3/20/2021,338599,,,,,,,,,,,,,,,,,,,,
3/20/2021,40262,,,,,,,,,,,,,,,,,,,,
3/20/2021,207888,,,,,,,,,,,,,,,,,,,,
3/20/2021,324503,,,,,,,,,,,,,,,,,,,,
3/20/2021,6199,,,,,,,,,,,,,,,,,,,,
3/20/2021,864450,,,,,,,,,,,,,,,,,,,,
3/20/2021,302724,,,,,,,,,,,,,,,,,,,,
3/20/2021,33459,,,,,,,,,,,,,,,,,,,,
3/20/2021,98228,,,,,,,,,,,,,,,,,,,,
3/20/2021,606609,,,,,,,,,,,,,,,,,,,,
3/20/2021,579826,,,,,,,,,,,,,,,,,,,,
3/21/2021,893366,,,,,,,,,,,,,,,,,,,,
3/21/2021,5038,,,,,,,,,,,,,,,,,,,,
3/21/2021,16842,,,,,,,,,,,,,,,,,,,,
3/21/2021,217951,,,,,,,,,,,,,,,,,,,,
3/21/2021,263443,,,,,,,,,,,,,,,,,,,,
3/21/2021,24220,,,,,,,,,,,,,,,,,,,,
3/21/2021,323153,,,,,,,,,,,,,,,,,,,,
3/21/2021,3471,,,,,,,,,,,,,,,,,,,,
3/21/2021,647161,,,,,,,,,,,,,,,,,,,,
3/21/2021,56525,,,,,,,,,,,,,,,,,,,,
3/21/2021,285429,,,,,,,,,,,,,,,,,,,,
3/21/2021,278961,,,,,,,,,,,,,,,,,,,,
3/21/2021,60537,,,,,,,,,,,,,,,,,,,,
3/21/2021,128389,,,,,,,,,,,,,,,,,,,,
3/21/2021,121178,,,,,,,,,,,,,,,,,,,,
3/21/2021,968487,,,,,,,,,,,,,,,,,,,,
3/21/2021,1102353,,,,,,,,,,,,,,,,,,,,
3/21/2021,648,,,,,,,,,,,,,,,,,,,,
3/21/2021,9906,,,,,,,,,,,,,,,,,,,,
3/21/2021,274405,,,,,,,,,,,,,,,,,,,,
3/21/2021,2449147,,,,,,,,,,,,,,,,,,,,
3/21/2021,29332,,,,,,,,,,,,,,,,,,,,
3/21/2021,14012,,,,,,,,,,,,,,,,,,,,
3/21/2021,4447,,,,,,,,,,,,,,,,,,,,
3/21/2021,12225,,,,,,,,,,,,,,,,,,,,
3/21/2021,338719,,,,,,,,,,,,,,,,,,,,
3/21/2021,40322,,,,,,,,,,,,,,,,,,,,
3/21/2021,210466,,,,,,,,,,,,,,,,,,,,
3/21/2021,324948,,,,,,,,,,,,,,,,,,,,
3/21/2021,6204,,,,,,,,,,,,,,,,,,,,
3/21/2021,865693,,,,,,,,,,,,,,,,,,,,
3/21/2021,303118,,,,,,,,,,,,,,,,,,,,
3/21/2021,33464,,,,,,,,,,,,,,,,,,,,
3/21/2021,98311,,,,,,,,,,,,,,,,,,,,
3/21/2021,607050,,,,,,,,,,,,,,,,,,,,
3/21/2021,580209,,,,,,,,,,,,,,,,,,,,
3/22/2021,893734,,,,,,,,,,,,,,,,,,,,
3/22/2021,5039,,,,,,,,,,,,,,,,,,,,
3/22/2021,16842,,,,,,,,,,,,,,,,,,,,
3/22/2021,217976,,,,,,,,,,,,,,,,,,,,
3/22/2021,263569,,,,,,,,,,,,,,,,,,,,
3/22/2021,24459,,,,,,,,,,,,,,,,,,,,
3/22/2021,324153,,,,,,,,,,,,,,,,,,,,
3/22/2021,3481,,,,,,,,,,,,,,,,,,,,
3/22/2021,647984,,,,,,,,,,,,,,,,,,,,
3/22/2021,56623,,,,,,,,,,,,,,,,,,,,
3/22/2021,287009,,,,,,,,,,,,,,,,,,,,
3/22/2021,279828,,,,,,,,,,,,,,,,,,,,
3/22/2021,60678,,,,,,,,,,,,,,,,,,,,
3/22/2021,128547,,,,,,,,,,,,,,,,,,,,
3/22/2021,121261,,,,,,,,,,,,,,,,,,,,
3/22/2021,970202,,,,,,,,,,,,,,,,,,,,
3/22/2021,1104228,,,,,,,,,,,,,,,,,,,,
3/22/2021,666,,,,,,,,,,,,,,,,,,,,
3/22/2021,9908,,,,,,,,,,,,,,,,,,,,
3/22/2021,275727,,,,,,,,,,,,,,,,,,,,
3/22/2021,2479682,,,,,,,,,,,,,,,,,,,,
3/22/2021,29335,,,,,,,,,,,,,,,,,,,,
3/22/2021,14016,,,,,,,,,,,,,,,,,,,,
3/22/2021,4448,,,,,,,,,,,,,,,,,,,,
3/22/2021,12225,,,,,,,,,,,,,,,,,,,,
3/22/2021,338817,,,,,,,,,,,,,,,,,,,,
3/22/2021,40386,,,,,,,,,,,,,,,,,,,,
3/22/2021,213110,,,,,,,,,,,,,,,,,,,,
3/22/2021,325424,,,,,,,,,,,,,,,,,,,,
3/22/2021,6206,,,,,,,,,,,,,,,,,,,,
3/22/2021,866982,,,,,,,,,,,,,,,,,,,,
3/22/2021,303455,,,,,,,,,,,,,,,,,,,,
3/22/2021,33464,,,,,,,,,,,,,,,,,,,,
3/22/2021,98448,,,,,,,,,,,,,,,,,,,,
3/22/2021,607538,,,,,,,,,,,,,,,,,,,,
3/22/2021,580631,,,,,,,,,,,,,,,,,,,,
3/23/2021,894044,,,,,,,,,,,,,,,,,,,,
3/23/2021,5039,,,,,,,,,,,,,,,,,,,,
3/23/2021,16842,,,,,,,,,,,,,,,,,,,,
3/23/2021,218006,,,,,,,,,,,,,,,,,,,,
3/23/2021,263659,,,,,,,,,,,,,,,,,,,,
3/23/2021,24667,,,,,,,,,,,,,,,,,,,,
3/23/2021,325678,,,,,,,,,,,,,,,,,,,,
3/23/2021,3485,,,,,,,,,,,,,,,,,,,,
3/23/2021,648872,,,,,,,,,,,,,,,,,,,,
3/23/2021,56708,,,,,,,,,,,,,,,,,,,,
3/23/2021,288649,,,,,,,,,,,,,,,,,,,,
3/23/2021,280693,,,,,,,,,,,,,,,,,,,,
3/23/2021,60878,,,,,,,,,,,,,,,,,,,,
3/23/2021,128679,,,,,,,,,,,,,,,,,,,,
3/23/2021,121371,,,,,,,,,,,,,,,,,,,,
3/23/2021,971647,,,,,,,,,,,,,,,,,,,,
3/23/2021,1105467,,,,,,,,,,,,,,,,,,,,
3/23/2021,691,,,,,,,,,,,,,,,,,,,,
3/23/2021,9920,,,,,,,,,,,,,,,,,,,,
3/23/2021,277075,,,,,,,,,,,,,,,,,,,,
3/23/2021,2504327,,,,,,,,,,,,,,,,,,,,
3/23/2021,29339,,,,,,,,,,,,,,,,,,,,
3/23/2021,14016,,,,,,,,,,,,,,,,,,,,
3/23/2021,4451,,,,,,,,,,,,,,,,,,,,
3/23/2021,12225,,,,,,,,,,,,,,,,,,,,
3/23/2021,338963,,,,,,,,,,,,,,,,,,,,
3/23/2021,40433,,,,,,,,,,,,,,,,,,,,
3/23/2021,215409,,,,,,,,,,,,,,,,,,,,
3/23/2021,326026,,,,,,,,,,,,,,,,,,,,
3/23/2021,6206,,,,,,,,,,,,,,,,,,,,
3/23/2021,868367,,,,,,,,,,,,,,,,,,,,
3/23/2021,303867,,,,,,,,,,,,,,,,,,,,
3/23/2021,33470,,,,,,,,,,,,,,,,,,,,
3/23/2021,98552,,,,,,,,,,,,,,,,,,,,
3/23/2021,608076,,,,,,,,,,,,,,,,,,,,
3/23/2021,580999,,,,,,,,,,,,,,,,,,,,
3/24/2021,894536,,,,,,,,,,,,,,,,,,,,
3/24/2021,5039,,,,,,,,,,,,,,,,,,,,
3/24/2021,16842,,,,,,,,,,,,,,,,,,,,
3/24/2021,218058,,,,,,,,,,,,,,,,,,,,
3/24/2021,263770,,,,,,,,,,,,,,,,,,,,
3/24/2021,24881,,,,,,,,,,,,,,,,,,,,
3/24/2021,327588,,,,,,,,,,,,,,,,,,,,
3/24/2021,3495,,,,,,,,,,,,,,,,,,,,
3/24/2021,649973,,,,,,,,,,,,,,,,,,,,
3/24/2021,56841,,,,,,,,,,,,,,,,,,,,
3/24/2021,290379,,,,,,,,,,,,,,,,,,,,
3/24/2021,281588,,,,,,,,,,,,,,,,,,,,
3/24/2021,61035,,,,,,,,,,,,,,,,,,,,
3/24/2021,128836,,,,,,,,,,,,,,,,,,,,
3/24/2021,121501,,,,,,,,,,,,,,,,,,,,
3/24/2021,973657,,,,,,,,,,,,,,,,,,,,
3/24/2021,1107452,,,,,,,,,,,,,,,,,,,,
3/24/2021,697,,,,,,,,,,,,,,,,,,,,
3/24/2021,9929,,,,,,,,,,,,,,,,,,,,
3/24/2021,278577,,,,,,,,,,,,,,,,,,,,
3/24/2021,2533026,,,,,,,,,,,,,,,,,,,,
3/24/2021,29352,,,,,,,,,,,,,,,,,,,,
3/24/2021,14017,,,,,,,,,,,,,,,,,,,,
3/24/2021,4452,,,,,,,,,,,,,,,,,,,,
3/24/2021,12225,,,,,,,,,,,,,,,,,,,,
3/24/2021,339076,,,,,,,,,,,,,,,,,,,,
3/24/2021,40520,,,,,,,,,,,,,,,,,,,,
3/24/2021,217663,,,,,,,,,,,,,,,,,,,,
3/24/2021,326506,,,,,,,,,,,,,,,,,,,,
3/24/2021,6208,,,,,,,,,,,,,,,,,,,,
3/24/2021,869804,,,,,,,,,,,,,,,,,,,,
3/24/2021,304298,,,,,,,,,,,,,,,,,,,,
3/24/2021,33479,,,,,,,,,,,,,,,,,,,,
3/24/2021,98646,,,,,,,,,,,,,,,,,,,,
3/24/2021,608709,,,,,,,,,,,,,,,,,,,,
3/24/2021,581403,,,,,,,,,,,,,,,,,,,,
3/25/2021,895121,,,,,,,,,,,,,,,,,,,,
3/25/2021,5041,,,,,,,,,,,,,,,,,,,,
3/25/2021,16842,,,,,,,,,,,,,,,,,,,,
3/25/2021,218099,,,,,,,,,,,,,,,,,,,,
3/25/2021,263940,,,,,,,,,,,,,,,,,,,,
3/25/2021,25130,,,,,,,,,,,,,,,,,,,,
3/25/2021,329694,,,,,,,,,,,,,,,,,,,,
3/25/2021,3510,,,,,,,,,,,,,,,,,,,,
3/25/2021,651227,,,,,,,,,,,,,,,,,,,,
3/25/2021,56981,,,,,,,,,,,,,,,,,,,,
3/25/2021,292169,,,,,,,,,,,,,,,,,,,,
3/25/2021,282569,,,,,,,,,,,,,,,,,,,,
3/25/2021,61301,,,,,,,,,,,,,,,,,,,,
3/25/2021,129031,,,,,,,,,,,,,,,,,,,,
3/25/2021,121695,,,,,,,,,,,,,,,,,,,,
3/25/2021,975955,,,,,,,,,,,,,,,,,,,,
3/25/2021,1109908,,,,,,,,,,,,,,,,,,,,
3/25/2021,697,,,,,,,,,,,,,,,,,,,,
3/25/2021,9942,,,,,,,,,,,,,,,,,,,,
3/25/2021,280289,,,,,,,,,,,,,,,,,,,,
3/25/2021,2564881,,,,,,,,,,,,,,,,,,,,
3/25/2021,29362,,,,,,,,,,,,,,,,,,,,
3/25/2021,14019,,,,,,,,,,,,,,,,,,,,
3/25/2021,4454,,,,,,,,,,,,,,,,,,,,
3/25/2021,12226,,,,,,,,,,,,,,,,,,,,
3/25/2021,339246,,,,,,,,,,,,,,,,,,,,
3/25/2021,40645,,,,,,,,,,,,,,,,,,,,
3/25/2021,220276,,,,,,,,,,,,,,,,,,,,
3/25/2021,327175,,,,,,,,,,,,,,,,,,,,
3/25/2021,6210,,,,,,,,,,,,,,,,,,,,
3/25/2021,871440,,,,,,,,,,,,,,,,,,,,
3/25/2021,304791,,,,,,,,,,,,,,,,,,,,
3/25/2021,33480,,,,,,,,,,,,,,,,,,,,
3/25/2021,98880,,,,,,,,,,,,,,,,,,,,
3/25/2021,609443,,,,,,,,,,,,,,,,,,,,
3/25/2021,581865,,,,,,,,,,,,,,,,,,,,
3/26/2021,895879,,,,,,,,,,,,,,,,,,,,
3/26/2021,5042,,,,,,,,,,,,,,,,,,,,
3/26/2021,16842,,,,,,,,,,,,,,,,,,,,
3/26/2021,218139,,,,,,,,,,,,,,,,,,,,
3/26/2021,264198,,,,,,,,,,,,,,,,,,,,
3/26/2021,25356,,,,,,,,,,,,,,,,,,,,
3/26/2021,332113,,,,,,,,,,,,,,,,,,,,
